"","signature","type","channel","fraction"
"1441","DBS21","CT>NN","CT>TA",0.0194486710542006
"1442","DBS21","CT>NN","CT>TC",0.105193905416993
"1443","DBS21","CT>NN","CT>TG",0.00819095326461445
"1444","DBS21","GC>NN","GC>AA",0.00828064705050115
"1445","DBS21","GC>NN","GC>AG",0.0086344697254572
"1446","DBS21","GC>NN","GC>AT",0.009266129090757
"1447","DBS21","GC>NN","GC>CA",0.00599384256416655
"1448","DBS21","GC>NN","GC>CG",0
"1449","DBS21","GC>NN","GC>TA",0
"1450","DBS21","TA>NN","TA>AT",0.0549878039136558
"1451","DBS21","TA>NN","TA>CG",0
"1452","DBS21","TA>NN","TA>CT",0.0084704782495761
"1453","DBS21","TA>NN","TA>GC",0
"1454","DBS21","TA>NN","TA>GG",0
"1455","DBS21","TA>NN","TA>GT",0.00693483068580755
"1456","DBS21","TC>NN","TC>AA",0.00876505798478755
"1457","DBS21","TC>NN","TC>AG",0.00694892545825305
"1458","DBS21","TC>NN","TC>AT",0.0087553503468524
"1459","DBS21","TC>NN","TC>CA",0.0204482063679731
"1460","DBS21","TC>NN","TC>CG",0.00265224043322159
"1461","DBS21","TC>NN","TC>CT",0.0936714983090711
"1462","DBS21","TC>NN","TC>GA",0.0086493672383837
"1463","DBS21","TC>NN","TC>GG",0
"1464","DBS21","TC>NN","TC>GT",0.00390173573809184
"1465","DBS21","TG>NN","TG>AA",0.0127491169959065
"1466","DBS21","TG>NN","TG>AC",0
"1467","DBS21","TG>NN","TG>AT",0
"1468","DBS21","TG>NN","TG>CA",0.0523231936292806
"1469","DBS21","TG>NN","TG>CC",0.00311645282933787
"1470","DBS21","TG>NN","TG>CT",0.0196107867323686
"1471","DBS21","TG>NN","TG>GA",0.0103738319407888
"1472","DBS21","TG>NN","TG>GC",0.0068364088644758
"1473","DBS21","TG>NN","TG>GT",0.0585894155907211
"1474","DBS21","TT>NN","TT>AA",0.0062551642501336
"1475","DBS21","TT>NN","TT>AC",0.0085386573254409
"1476","DBS21","TT>NN","TT>AG",0.0120580683577926
"1477","DBS21","TT>NN","TT>CA",0
"1478","DBS21","TT>NN","TT>CC",0.0533537303489654
"1479","DBS21","TT>NN","TT>CG",0.00343726160249969
"1480","DBS21","TT>NN","TT>GA",0.0171583090706173
"1481","DBS21","TT>NN","TT>GC",0
"1482","DBS21","TT>NN","TT>GG",0.00348699234411858
"1483","DBS22","AC>NN","AC>CA",0.0183721201020344
"1484","DBS22","AC>NN","AC>CG",0.00183211381677278
"1485","DBS22","AC>NN","AC>CT",0.0108817885818222
"1486","DBS22","AC>NN","AC>GA",0.00770256517083016
"1487","DBS22","AC>NN","AC>GG",0.00258178537759349
"1488","DBS22","AC>NN","AC>GT",0.0116105796442425
"1489","DBS22","AC>NN","AC>TA",0.0107517228001274
"1490","DBS22","AC>NN","AC>TG",1.27116992990043e-06
"1491","DBS22","AC>NN","AC>TT",0.0138217561189344
"1492","DBS22","AT>NN","AT>CA",0.0259802364820534
"1493","DBS22","AT>NN","AT>CC",0.0105382804167084
"1494","DBS22","AT>NN","AT>CG",0.00433524774106271
"1495","DBS22","AT>NN","AT>GA",0.0181150872306837
"1496","DBS22","AT>NN","AT>GC",0.00923564025044334
"1497","DBS22","AT>NN","AT>TA",0.0260186692758563
"1498","DBS22","CC>NN","CC>AA",0.0386912486625964
"1499","DBS22","CC>NN","CC>AG",0.0154921434155318
"1500","DBS22","CC>NN","CC>AT",0.0117590172870386
"1501","DBS22","CC>NN","CC>GA",0.00611478773599897
"1502","DBS22","CC>NN","CC>GG",0.00502545382615561
"1503","DBS22","CC>NN","CC>GT",0.017536070442167
"1504","DBS22","CC>NN","CC>TA",0.0141453515143733
"1505","DBS22","CC>NN","CC>TG",0.00820973344194681
"1506","DBS22","CC>NN","CC>TT",0.0460349442988397
"1507","DBS22","CG>NN","CG>AT",0.00160996807924558
"1508","DBS22","CG>NN","CG>GC",0.000151768707749814
"1509","DBS22","CG>NN","CG>GT",5.10560009193217e-09
"1510","DBS22","CG>NN","CG>TA",0.00160996807924558
"1511","DBS22","CG>NN","CG>TC",0.000485908649173957
"1512","DBS22","CG>NN","CG>TT",0.00363768844226381
"1513","DBS22","CT>NN","CT>AA",0.00992311279161493
"1514","DBS22","CT>NN","CT>AC",0.0148716734334859
"1515","DBS22","CT>NN","CT>AG",0.00663438912459577
"1516","DBS22","CT>NN","CT>GA",0.00626445500452139
"1517","DBS22","CT>NN","CT>GC",0.0124765122690348
"1518","DBS22","CT>NN","CT>GG",0.00431294224445889
"1519","DBS22","CT>NN","CT>TA",0.0105769394696795
"1520","DBS22","CT>NN","CT>TC",0.0208290605111537
"1521","DBS22","CT>NN","CT>TG",0.00377435093693477
"1522","DBS22","GC>NN","GC>AA",0.0239364677609837
"1523","DBS22","GC>NN","GC>AG",0.0205813114507114
"1524","DBS22","GC>NN","GC>AT",0.0125274438979388
"1525","DBS22","GC>NN","GC>CA",0.00950117248137147
"1526","DBS22","GC>NN","GC>CG",0.00185783232580968
"1527","DBS22","GC>NN","GC>TA",4.45862101118753e-20
"1528","DBS22","TA>NN","TA>AT",0.031027678708241
"1529","DBS22","TA>NN","TA>CG",0.00533654657912304
"1530","DBS22","TA>NN","TA>CT",0.0196747194290572
"1531","DBS22","TA>NN","TA>GC",0.00406839650519321
"1532","DBS22","TA>NN","TA>GG",0.00145773775400396
"1533","DBS22","TA>NN","TA>GT",0.0361960794542897
"1534","DBS22","TC>NN","TC>AA",0.0332254660497001
"1535","DBS22","TC>NN","TC>AG",0.00408111974616617
"1536","DBS22","TC>NN","TC>AT",0.0171413991221893
"1537","DBS22","TC>NN","TC>CA",0.0175131454624598
"1538","DBS22","TC>NN","TC>CG",0.00267234903349427
"1539","DBS22","TC>NN","TC>CT",0.0189633451535096
"1540","DBS22","TC>NN","TC>GA",0.0107304350624959
"1541","DBS22","TC>NN","TC>GG",0.00160996807924558
"1542","DBS22","TC>NN","TC>GT",0.00588748578415108
"1543","DBS22","TG>NN","TG>AA",0.00518594263899866
"1544","DBS22","TG>NN","TG>AC",0.00330825001097399
"1545","DBS22","TG>NN","TG>AT",0.0156125882288463
"1546","DBS22","TG>NN","TG>CA",0.0075132947457131
"1547","DBS22","TG>NN","TG>CC",0.00439571718849128
"1548","DBS22","TG>NN","TG>CT",0.0137879721680088
"1549","DBS22","TG>NN","TG>GA",0.00395570080404376
"1550","DBS22","TG>NN","TG>GC",0.00697537162424357
"1551","DBS22","TG>NN","TG>GT",0.0156069997361971
"1552","DBS22","TT>NN","TT>AA",0.0359817740199351
"1553","DBS22","TT>NN","TT>AC",0.0165027372822733
"1554","DBS22","TT>NN","TT>AG",0.0193891221217084
"1555","DBS22","TT>NN","TT>CA",0.0686615474371866
"1556","DBS22","TT>NN","TT>CC",0.0153474322295323
"1557","DBS22","TT>NN","TT>CG",0.00574342738264305
"1558","DBS22","TT>NN","TT>GA",0.0160821442114501
"1559","DBS22","TT>NN","TT>GC",0.0266094985219276
"1560","DBS22","TT>NN","TT>GG",0.00940402215519039
"1561","DBS23","AC>NN","AC>CA",1.1588354708267e-09
"1562","DBS23","AC>NN","AC>CG",0
"1563","DBS23","AC>NN","AC>CT",0.00966943022653124
"1564","DBS23","AC>NN","AC>GA",0.00235616445199521
"1565","DBS23","AC>NN","AC>GG",2.71763249783715e-09
"1566","DBS23","AC>NN","AC>GT",5.561682370156e-15
"1567","DBS23","AC>NN","AC>TA",0.00676625341547735
"1568","DBS23","AC>NN","AC>TG",0.000669767644607705
"1569","DBS23","AC>NN","AC>TT",0.00770097758486188
"1570","DBS23","AT>NN","AT>CA",8.8103906922137e-11
"1571","DBS23","AT>NN","AT>CC",0
"1572","DBS23","AT>NN","AT>CG",0
"1573","DBS23","AT>NN","AT>GA",0.00215235372072425
"1574","DBS23","AT>NN","AT>GC",0
"1575","DBS23","AT>NN","AT>TA",0.00300388154923065
"1576","DBS23","CC>NN","CC>AA",0.0713000064921797
"1577","DBS23","CC>NN","CC>AG",0.0172111419663526
"1578","DBS23","CC>NN","CC>AT",0.0140615931651258
"1579","DBS23","CC>NN","CC>GA",0.000450514820995131
"1580","DBS23","CC>NN","CC>GG",0.000618912897755365
"1581","DBS23","CC>NN","CC>GT",0.00152510820770138
"1582","DBS23","CC>NN","CC>TA",0.010268131102091
"1583","DBS23","CC>NN","CC>TG",0.00016477763553288
"1584","DBS23","CC>NN","CC>TT",0.00036025852565277
"1585","DBS23","CG>NN","CG>AT",0.00209144727365446
"1586","DBS23","CG>NN","CG>GC",0
"1587","DBS23","CG>NN","CG>GT",0
"1588","DBS23","CG>NN","CG>TA",0
"1589","DBS23","CG>NN","CG>TC",0.00056522350184307
"1590","DBS23","CG>NN","CG>TT",0
"1591","DBS23","CT>NN","CT>AA",0.0137465059082194
"1592","DBS23","CT>NN","CT>AC",1.6813607484748e-06
"1593","DBS23","CT>NN","CT>AG",4.05180367043445e-05
"1594","DBS23","CT>NN","CT>GA",0.00369409083422596
"1595","DBS23","CT>NN","CT>GC",0
"1596","DBS23","CT>NN","CT>GG",0.000464344092867573
"1597","DBS23","CT>NN","CT>TA",0.00736227581931975
"1598","DBS23","CT>NN","CT>TC",0.0077296534360165
"1599","DBS23","CT>NN","CT>TG",0
"1600","DBS23","GC>NN","GC>AA",0.00850489845575412
"1601","DBS23","GC>NN","GC>AG",0.0129559621266354
"1602","DBS23","GC>NN","GC>AT",0.00159975302721905
"1603","DBS23","GC>NN","GC>CA",0.00768561984249743
"1604","DBS23","GC>NN","GC>CG",0
"1605","DBS23","GC>NN","GC>TA",8.88898369396325e-06
"1606","DBS23","TA>NN","TA>AT",0.0872071421046122
"1607","DBS23","TA>NN","TA>CG",0.00429175531400002
"1608","DBS23","TA>NN","TA>CT",0.0786230910695707
"1609","DBS23","TA>NN","TA>GC",0.00762270740086974
"1610","DBS23","TA>NN","TA>GG",0.00729635756088635
"1611","DBS23","TA>NN","TA>GT",0.0846943696377014
"1612","DBS23","TC>NN","TC>AA",0.155823313219315
"1613","DBS23","TC>NN","TC>AG",0.00324313885025791
"1614","DBS23","TC>NN","TC>AT",0.0166405622599315
"1615","DBS23","TC>NN","TC>CA",0.0137819373262648
"1616","DBS23","TC>NN","TC>CG",0.0055704791657273
"1617","DBS23","TC>NN","TC>CT",0.00558610013303109
"1618","DBS23","TC>NN","TC>GA",0.00117482271360717
"1619","DBS23","TC>NN","TC>GG",0.00429187704937141
"1620","DBS23","TC>NN","TC>GT",0.0051898864624109
"1621","DBS23","TG>NN","TG>AA",0.0299750468344706
"1622","DBS23","TG>NN","TG>AC",0.0164341483332943
"1623","DBS23","TG>NN","TG>AT",0.105657494715948
"1624","DBS23","TG>NN","TG>CA",0.00276110504464653
"1625","DBS23","TG>NN","TG>CC",0.00404519325680799
"1626","DBS23","TG>NN","TG>CT",0.00995412409380131
"1627","DBS23","TG>NN","TG>GA",0.0121776253879274
"1628","DBS23","TG>NN","TG>GC",0.00454614382112737
"1629","DBS23","TG>NN","TG>GT",0.00705128227584917
"1630","DBS23","TT>NN","TT>AA",0.0820405224199811
"1631","DBS23","TT>NN","TT>AC",0.0127412260436365
"1632","DBS23","TT>NN","TT>AG",0.00856416068847288
"1633","DBS23","TT>NN","TT>CA",0.00569666641909785
"1634","DBS23","TT>NN","TT>CC",9.8123826507517e-16
"1635","DBS23","TT>NN","TT>CG",0
"1636","DBS23","TT>NN","TT>GA",0.00227096392619392
"1637","DBS23","TT>NN","TT>GC",0
"1638","DBS23","TT>NN","TT>GG",0.00031661640039537
"1639","DBS24","AC>NN","AC>CA",0.00758856121986108
"1640","DBS24","AC>NN","AC>CG",0
"1641","DBS24","AC>NN","AC>CT",0.0074737054534932
"1642","DBS24","AC>NN","AC>GA",2.94790654342196e-06
"1643","DBS24","AC>NN","AC>GG",0
"1644","DBS24","AC>NN","AC>GT",0.002829087237036
"1645","DBS24","AC>NN","AC>TA",0.0179195265033235
"1646","DBS24","AC>NN","AC>TG",0
"1647","DBS24","AC>NN","AC>TT",0.0113043145915304
"1648","DBS24","AT>NN","AT>CA",0
"1649","DBS24","AT>NN","AT>CC",0
"1650","DBS24","AT>NN","AT>CG",0
"1651","DBS24","AT>NN","AT>GA",0.00128095410467746
"1652","DBS24","AT>NN","AT>GC",0
"1653","DBS24","AT>NN","AT>TA",0.0213540949846482
"1654","DBS24","CC>NN","CC>AA",0.0209818183402217
"1655","DBS24","CC>NN","CC>AG",0.00820295195858574
"1656","DBS24","CC>NN","CC>AT",0.0092255495566909
"1657","DBS24","CC>NN","CC>GA",0
"1658","DBS24","CC>NN","CC>GG",0
"1659","DBS24","CC>NN","CC>GT",0.007166441930677
"1660","DBS24","CC>NN","CC>TA",0.00055400697892921
"1661","DBS24","CC>NN","CC>TG",0.00220881561480084
"1662","DBS24","CC>NN","CC>TT",0.00426320105651721
"1663","DBS24","CG>NN","CG>AT",0
"1664","DBS24","CG>NN","CG>GC",0
"1665","DBS24","CG>NN","CG>GT",0
"1666","DBS24","CG>NN","CG>TA",0
"1667","DBS24","CG>NN","CG>TC",0
"1668","DBS24","CG>NN","CG>TT",0.000496870041754712
"1669","DBS24","CT>NN","CT>AA",0.135351726397968
"1670","DBS24","CT>NN","CT>AC",0.0204560417706831
"1671","DBS24","CT>NN","CT>AG",0.0096568291736194
"1672","DBS24","CT>NN","CT>GA",0.000711293126695805
"1673","DBS24","CT>NN","CT>GC",0.00121893652667657
"1674","DBS24","CT>NN","CT>GG",0.00749149476633355
"1675","DBS24","CT>NN","CT>TA",0.0153576783691477
"1676","DBS24","CT>NN","CT>TC",0.0252580981164605
"1677","DBS24","CT>NN","CT>TG",0.0053261191734602
"1678","DBS24","GC>NN","GC>AA",0.0109977567572839
"1679","DBS24","GC>NN","GC>AG",0.000235431109251042
"1680","DBS24","GC>NN","GC>AT",9.10822010661835e-09
"1681","DBS24","GC>NN","GC>CA",0.00061871635784583
"1682","DBS24","GC>NN","GC>CG",0
"1683","DBS24","GC>NN","GC>TA",0
"1684","DBS24","TA>NN","TA>AT",0.187359719127634
"1685","DBS24","TA>NN","TA>CG",0
"1686","DBS24","TA>NN","TA>CT",0.0419586592599919
"1687","DBS24","TA>NN","TA>GC",0.00349905905729562
"1688","DBS24","TA>NN","TA>GG",0.00697334250031718
"1689","DBS24","TA>NN","TA>GT",0.0475637865230282
"1690","DBS24","TC>NN","TC>AA",0.00713745201236509
"1691","DBS24","TC>NN","TC>AG",6.67381587430515e-13
"1692","DBS24","TC>NN","TC>AT",3.92122776488978e-06
"1693","DBS24","TC>NN","TC>CA",0.00443162202219148
"1694","DBS24","TC>NN","TC>CG",0
"1695","DBS24","TC>NN","TC>CT",2.98733688234917e-13
"1696","DBS24","TC>NN","TC>GA",0.00144582703090448
"1697","DBS24","TC>NN","TC>GG",0
"1698","DBS24","TC>NN","TC>GT",0.00283856783217768
"1699","DBS24","TG>NN","TG>AA",0.00886813533418815
"1700","DBS24","TG>NN","TG>AC",0.00102930830718338
"1701","DBS24","TG>NN","TG>AT",0.00531913037412656
"1702","DBS24","TG>NN","TG>CA",0.00531913998794248
"1703","DBS24","TG>NN","TG>CC",0
"1704","DBS24","TG>NN","TG>CT",3.46593716096895e-11
"1705","DBS24","TG>NN","TG>GA",0
"1706","DBS24","TG>NN","TG>GC",0
"1707","DBS24","TG>NN","TG>GT",0.0106097449030932
"1708","DBS24","TT>NN","TT>AA",0.201708666855822
"1709","DBS24","TT>NN","TT>AC",0.0241232894354359
"1710","DBS24","TT>NN","TT>AG",0.0155425486880229
"1711","DBS24","TT>NN","TT>CA",0.0177922693335291
"1712","DBS24","TT>NN","TT>CC",0.00570407345533975
"1713","DBS24","TT>NN","TT>CG",0
"1714","DBS24","TT>NN","TT>GA",0.0342652686393231
"1715","DBS24","TT>NN","TT>GC",0.00531915457750815
"1716","DBS24","TT>NN","TT>GG",0.00565433524625268
"1717","DBS25","AC>NN","AC>CA",0.0160149466570827
"1718","DBS25","AC>NN","AC>CG",0.00357816563366213
"1719","DBS25","AC>NN","AC>CT",0.00419656566340138
"1720","DBS25","AC>NN","AC>GA",0.00881995676369529
"1721","DBS25","AC>NN","AC>GG",0.00283749379627559
"1722","DBS25","AC>NN","AC>GT",0.000360990048431144
"1723","DBS25","AC>NN","AC>TA",0.00386174869041622
"1724","DBS25","AC>NN","AC>TG",0.000371455196160173
"1725","DBS25","AC>NN","AC>TT",0.00214808388216319
"1726","DBS25","AT>NN","AT>CA",0.000643134087062692
"1727","DBS25","AT>NN","AT>CC",6.97409242056556e-58
"1728","DBS25","AT>NN","AT>CG",0.000981140864195164
"1729","DBS25","AT>NN","AT>GA",0.00162424652052345
"1730","DBS25","AT>NN","AT>GC",9.21425705607524e-05
"1731","DBS25","AT>NN","AT>TA",0.000447661908720825
"1732","DBS25","CC>NN","CC>AA",0.0360624777245344
"1733","DBS25","CC>NN","CC>AG",0.0117336873811477
"1734","DBS25","CC>NN","CC>AT",0.0140138323905415
"1735","DBS25","CC>NN","CC>GA",0.00595409483293955
"1736","DBS25","CC>NN","CC>GG",0.000195588126776556
"1737","DBS25","CC>NN","CC>GT",0.00779379749988486
"1738","DBS25","CC>NN","CC>TA",0.00357561542481956
"1739","DBS25","CC>NN","CC>TG",0.00237276998328237
"1740","DBS25","CC>NN","CC>TT",0.0165977556796322
"1741","DBS25","CG>NN","CG>AT",0.00119188226989431
"1742","DBS25","CG>NN","CG>GC",0.00329803409665358
"1743","DBS25","CG>NN","CG>GT",1.84808716549149e-11
"1744","DBS25","CG>NN","CG>TA",0.00284634907900781
"1745","DBS25","CG>NN","CG>TC",0.000490570432097582
"1746","DBS25","CG>NN","CG>TT",0.00153958608905113
"1747","DBS25","CT>NN","CT>AA",0.0130030124061739
"1748","DBS25","CT>NN","CT>AC",0.00632816243518713
"1749","DBS25","CT>NN","CT>AG",0.00944416839799209
"1750","DBS25","CT>NN","CT>GA",0.00045060927771545
"1751","DBS25","CT>NN","CT>GC",0.00120912465757035
"1752","DBS25","CT>NN","CT>GG",0.00410856241272687
"1753","DBS25","CT>NN","CT>TA",0.00631438956581277
"1754","DBS25","CT>NN","CT>TC",0.0127930079625297
"1755","DBS25","CT>NN","CT>TG",0.0051402676299985
"1756","DBS25","GC>NN","GC>AA",0.0172223832736892
"1757","DBS25","GC>NN","GC>AG",0.00534372425214617
"1758","DBS25","GC>NN","GC>AT",0.000595276935065563
"1759","DBS25","GC>NN","GC>CA",0.00892098125222454
"1760","DBS25","GC>NN","GC>CG",7.1199629932821e-05
"1761","DBS25","GC>NN","GC>TA",5.81541541892498e-07
"1762","DBS25","TA>NN","TA>AT",0.0405778748586636
"1763","DBS25","TA>NN","TA>CG",0.000425379855794804
"1764","DBS25","TA>NN","TA>CT",0.00873272696610593
"1765","DBS25","TA>NN","TA>GC",6.3916340688183e-05
"1766","DBS25","TA>NN","TA>GG",0.00644404072867094
"1767","DBS25","TA>NN","TA>GT",0.00723693623843335
"1768","DBS25","TC>NN","TC>AA",0.0631897246335327
"1769","DBS25","TC>NN","TC>AG",0.00526549805949699
"1770","DBS25","TC>NN","TC>AT",0.0091732172616974
"1771","DBS25","TC>NN","TC>CA",0.0139263275912325
"1772","DBS25","TC>NN","TC>CG",9.36022509475746e-57
"1773","DBS25","TC>NN","TC>CT",0.0133797325775901
"1774","DBS25","TC>NN","TC>GA",0.000202155463877502
"1775","DBS25","TC>NN","TC>GG",0.000115386233333051
"1776","DBS25","TC>NN","TC>GT",0.000203356971777878
"1777","DBS25","TG>NN","TG>AA",0.036686154596723
"1778","DBS25","TG>NN","TG>AC",0.00203405563668518
"1779","DBS25","TG>NN","TG>AT",0.0248276351614412
"1780","DBS25","TG>NN","TG>CA",0.01374176715683
"1781","DBS25","TG>NN","TG>CC",0.000714217925160767
"1782","DBS25","TG>NN","TG>CT",0.00586893240605865
"1783","DBS25","TG>NN","TG>GA",0.00799235418786485
"1784","DBS25","TG>NN","TG>GC",0.000469091165057453
"1785","DBS25","TG>NN","TG>GT",0.00714917650117772
"1786","DBS25","TT>NN","TT>AA",0.315723786412726
"1787","DBS25","TT>NN","TT>AC",0.0160078164147925
"1788","DBS25","TT>NN","TT>AG",0.0239341090025435
"1789","DBS25","TT>NN","TT>CA",0.0536804688714851
"1790","DBS25","TT>NN","TT>CC",0.0153596068966639
"1791","DBS25","TT>NN","TT>CG",0.00232632936273202
"1792","DBS25","TT>NN","TT>GA",0.0465486717172742
"1793","DBS25","TT>NN","TT>GC",0.012226545124486
"1794","DBS25","TT>NN","TT>GG",0.00118378273800133
"1795","DBS26","AC>NN","AC>CA",0.057128752790604
"1796","DBS26","AC>NN","AC>CG",0.00384633444695347
"1797","DBS26","AC>NN","AC>CT",0.0215542110900104
"1798","DBS26","AC>NN","AC>GA",0.00777865597211074
"1799","DBS26","AC>NN","AC>GG",0.000499963026977347
"1800","DBS26","AC>NN","AC>GT",0.00265225321568714
"1801","DBS26","AC>NN","AC>TA",0.00836931098683438
"1802","DBS26","AC>NN","AC>TG",0.00130673920204674
"1803","DBS26","AC>NN","AC>TT",0.00502917174197471
"1804","DBS26","AT>NN","AT>CA",0.00466304519516984
"1805","DBS26","AT>NN","AT>CC",0.00233438412718266
"1806","DBS26","AT>NN","AT>CG",0.00510887956704994
"1807","DBS26","AT>NN","AT>GA",0.0021834940089942
"1808","DBS26","AT>NN","AT>GC",0.000170339311397342
"1809","DBS26","AT>NN","AT>TA",0.0139355639109615
"1810","DBS26","CC>NN","CC>AA",0.0386531369669382
"1811","DBS26","CC>NN","CC>AG",0.00835342465115935
"1812","DBS26","CC>NN","CC>AT",0.0177114380836958
"1813","DBS26","CC>NN","CC>GA",0.0044295614794911
"1814","DBS26","CC>NN","CC>GG",0.00228924648430999
"1815","DBS26","CC>NN","CC>GT",0.00525538483550171
"1816","DBS26","CC>NN","CC>TA",0.00794778333922564
"1817","DBS26","CC>NN","CC>TG",0.00306344664800421
"1818","DBS26","CC>NN","CC>TT",0.012578365965791
"1819","DBS26","CG>NN","CG>AT",0.000922082257621412
"1820","DBS26","CG>NN","CG>GC",2.56384820949589e-05
"1821","DBS26","CG>NN","CG>GT",0.00047285772451727
"1822","DBS26","CG>NN","CG>TA",0.00116905921478336
"1823","DBS26","CG>NN","CG>TC",3.31504509117685e-05
"1824","DBS26","CG>NN","CG>TT",0.00382289969040343
"1825","DBS26","CT>NN","CT>AA",0.0271873494210779
"1826","DBS26","CT>NN","CT>AC",0.0351979681686412
"1827","DBS26","CT>NN","CT>AG",0.0522323068064799
"1828","DBS26","CT>NN","CT>GA",0.00147160583364531
"1829","DBS26","CT>NN","CT>GC",0.00880564681379113
"1830","DBS26","CT>NN","CT>GG",0.00395577994529444
"1831","DBS26","CT>NN","CT>TA",0.00754520280496833
"1832","DBS26","CT>NN","CT>TC",0.0997808416170974
"1833","DBS26","CT>NN","CT>TG",0.00741940890430164
"1834","DBS26","GC>NN","GC>AA",0.0299349666079381
"1835","DBS26","GC>NN","GC>AG",0.00644215252187483
"1836","DBS26","GC>NN","GC>AT",0.00654350490575342
"1837","DBS26","GC>NN","GC>CA",0.0031467672043863
"1838","DBS26","GC>NN","GC>CG",0.000361959597264988
"1839","DBS26","GC>NN","GC>TA",0.00362907864482916
"1840","DBS26","TA>NN","TA>AT",0.0143536219152509
"1841","DBS26","TA>NN","TA>CG",0.00155474878810893
"1842","DBS26","TA>NN","TA>CT",0.00605294497546064
"1843","DBS26","TA>NN","TA>GC",0.000929058411211025
"1844","DBS26","TA>NN","TA>GG",0.00195470103694398
"1845","DBS26","TA>NN","TA>GT",0.00595008274132567
"1846","DBS26","TC>NN","TC>AA",0.0386207905696393
"1847","DBS26","TC>NN","TC>AG",0.00318701459525752
"1848","DBS26","TC>NN","TC>AT",0.0287998926943358
"1849","DBS26","TC>NN","TC>CA",0.0243922338660841
"1850","DBS26","TC>NN","TC>CG",0.00138117997091178
"1851","DBS26","TC>NN","TC>CT",0.0138823539011369
"1852","DBS26","TC>NN","TC>GA",0.0220185424190214
"1853","DBS26","TC>NN","TC>GG",0.00124129010765167
"1854","DBS26","TC>NN","TC>GT",0.00565772233174808
"1855","DBS26","TG>NN","TG>AA",0.00689644659161265
"1856","DBS26","TG>NN","TG>AC",0.000814973130753033
"1857","DBS26","TG>NN","TG>AT",0.0175193457370991
"1858","DBS26","TG>NN","TG>CA",0.00698664624205879
"1859","DBS26","TG>NN","TG>CC",0.00315852181652505
"1860","DBS26","TG>NN","TG>CT",0.0161659976558671
"1861","DBS26","TG>NN","TG>GA",0.00368678571967858
"1862","DBS26","TG>NN","TG>GC",0.0006111293476686
"1863","DBS26","TG>NN","TG>GT",0.0100696113444521
"1864","DBS26","TT>NN","TT>AA",0.0588201637904271
"1865","DBS26","TT>NN","TT>AC",0.00783789294001637
"1866","DBS26","TT>NN","TT>AG",0.0228251752133065
"1867","DBS26","TT>NN","TT>CA",0.0622349173132068
"1868","DBS26","TT>NN","TT>CC",0.010480207939065
"1869","DBS26","TT>NN","TT>CG",0.00712144018358864
"1870","DBS26","TT>NN","TT>GA",0.0131483518271426
"1871","DBS26","TT>NN","TT>GC",0.00786993214223533
"1872","DBS26","TT>NN","TT>GG",0.0368331680754615
"1873","DBS27","AC>NN","AC>CA",0.0077490822923299
"1874","DBS27","AC>NN","AC>CG",0.00253608631423545
"1875","DBS27","AC>NN","AC>CT",0.00636316078104804
"1876","DBS27","AC>NN","AC>GA",0.0036348767840126
"1877","DBS27","AC>NN","AC>GG",0.00324678072148446
"1878","DBS27","AC>NN","AC>GT",0.039482073812273
"1879","DBS27","AC>NN","AC>TA",0.00266228873677477
"1880","DBS27","AC>NN","AC>TG",0.00213889641950103
"1881","DBS27","AC>NN","AC>TT",0.0118210951189982
"1882","DBS27","AT>NN","AT>CA",0.00505943020559999
"1883","DBS27","AT>NN","AT>CC",0.00553277252269055
"1884","DBS27","AT>NN","AT>CG",0
"1885","DBS27","AT>NN","AT>GA",0.00755239720822757
"1886","DBS27","AT>NN","AT>GC",0.00746403583759566
"1887","DBS27","AT>NN","AT>TA",0.00611071080656143
"1888","DBS27","CC>NN","CC>AA",0.0153047137349302
"1889","DBS27","CC>NN","CC>AG",0.0117541080436522
"1890","DBS27","CC>NN","CC>AT",0.0346524751102409
"1891","DBS27","CC>NN","CC>GA",0.00766747500214259
"1892","DBS27","CC>NN","CC>GG",0.00840083329321016
"1893","DBS27","CC>NN","CC>GT",0.0175194463744152
"1894","DBS27","CC>NN","CC>TA",0.0106659625078032
"1895","DBS27","CC>NN","CC>TG",0.024752525779796
"1896","DBS27","CC>NN","CC>TT",0.0231883586798214
"1897","DBS27","CG>NN","CG>AT",0.00135505331442474
"1898","DBS27","CG>NN","CG>GC",0
"1899","DBS27","CG>NN","CG>GT",0.00373580626367223
"1900","DBS27","CG>NN","CG>TA",0.00653697731944572
"1901","DBS27","CG>NN","CG>TC",0.00321693322415227
"1902","DBS27","CG>NN","CG>TT",0.00590385930610868
"1903","DBS27","CT>NN","CT>AA",0.0095908952841028
"1904","DBS27","CT>NN","CT>AC",0.0135079359549439
"1905","DBS27","CT>NN","CT>AG",0.0113088678217249
"1906","DBS27","CT>NN","CT>GA",0.00122070911758111
"1907","DBS27","CT>NN","CT>GC",0.003307357683752
"1908","DBS27","CT>NN","CT>GG",0.00930837569883225
"1909","DBS27","CT>NN","CT>TA",0.00587056595800847
"1910","DBS27","CT>NN","CT>TC",0.0166654006100276
"1911","DBS27","CT>NN","CT>TG",0.0188055878060683
"1912","DBS27","GC>NN","GC>AA",0.0115166678685294
"1913","DBS27","GC>NN","GC>AG",0.0121513594141677
"1914","DBS27","GC>NN","GC>AT",0.0206305165541071
"1915","DBS27","GC>NN","GC>CA",0.00440491912746742
"1916","DBS27","GC>NN","GC>CG",0
